Zeit,Wert,Einheit,SPI_1,SPI_3,SPI_6,SPI_12,SPI_24
1915-06-01,72,mm,0.12749984866888145,-0.2707933217150977,-0.18501184608993293,-0.17075793470560682,0.4006400140423496
1915-07-01,78,mm,0.6164295972704522,-0.19095644284269303,-0.17710377215524453,-0.35432696243889916,0.030389514571121243
1915-08-01,91,mm,1.245698514190587,0.9666610026732618,0.4945532675194942,0.11223875043236924,0.6561251885830329
1915-09-01,28,mm,-1.0442854999343643,0.4722570435017919,0.06737588445859317,-0.16145278322712836,0.2994667208818661
1915-10-01,29,mm,-0.7341709983427207,-0.24782777417619165,-0.3446459899527216,-0.40929574659337636,-0.08483062483787622
1915-11-01,51,mm,-0.07868111174892185,-1.137159088873477,-0.08785320320017913,-0.30888908684417116,-0.009504252915307236
1915-12-01,101,mm,1.3088352537989267,0.38354724520311906,0.4821258839736571,0.19168278902174135,0.35615159821868075
1916-01-01,61,mm,0.5228615381663417,1.179649644357931,0.4305168228159044,0.18645558347122568,0.47119904635550236
1916-02-01,62,mm,0.8750176932588404,1.4869647942661008,0.3248587247386845,0.4744292850286811,0.7330882825640942
1916-03-01,64,mm,0.4780530346694122,0.8840393094521409,0.8033103353716755,0.5604448918643071,0.5776743509633478
1916-04-01,60,mm,0.7657155756810796,0.9853173122916693,1.4175924197814531,0.5978555324537492,0.7661185691352406
1916-05-01,56,mm,-0.0498396119437737,0.4899340313347935,1.3676374763891395,0.7993909413537291,0.6007782722182611
1916-06-01,80,mm,0.3662548754485612,0.41157545483422375,0.8374726123971187,0.8452336695233774,0.48943995112263566
1916-07-01,59,mm,-0.19536298868991397,-0.04772450286265034,0.636310699646559,0.6551447736852183,0.2276360131649897
1916-08-01,57,mm,0.12113519377742556,0.07343547571365247,0.33723902705828834,0.41609492806262033,0.3873656902150371
1916-09-01,31,mm,-0.8831389738994171,-0.7609189464333355,-0.2439746495432535,0.4383107113198644,0.1957379052262009
1916-10-01,56,mm,0.29843815104655275,-0.32771235748660965,-0.3163137182569747,0.6982396697994672,0.20406396390699194
1916-11-01,27,mm,-1.554074247537141,-0.9861532876231329,-0.6436845691846846,0.4518694936634148,0.06914738177140792
1916-12-01,69,mm,0.48609801146379616,-0.22169975393997612,-0.6073634116261019,0.12220981794855892,0.1979004163557637
1917-01-01,48,mm,0.08682314629603803,-0.42503892847668445,-0.513869017007067,-0.003913682528417944,0.13225816909754415
1917-02-01,15,mm,-1.2342162633489635,-0.2914546670682333,-0.8816449465595513,-0.5119046384256764,0.011643741531539584
1917-03-01,38,mm,-0.4550601240836551,-1.026812011931597,-0.8079926302538077,-0.7569797327931329,-0.08828652036662783
1917-04-01,38,mm,-0.2325484251331651,-1.2393328362119416,-1.1881966444483592,-0.9593995506710256,-0.2053738726865221
1917-05-01,49,mm,-0.32623464547146297,-0.8698815161983044,-0.8348203960192059,-1.1056945891996057,-0.14383352591775034
1917-06-01,77,mm,0.2786650964045019,-0.2707933217150977,-0.9243655442531862,-1.0962490158400926,-0.12978957669681265
1917-07-01,76,mm,0.5376334187617167,0.11570552375518946,-0.7637608044524377,-0.8773126307640923,-0.14086617239129232
1917-08-01,123,mm,2.0755900473524,1.5881010739288968,0.7255404919391646,-0.21130879878429185,0.14552760145983382
1917-09-01,7,mm,-2.851182094781131,0.6712431062742887,0.21917738062975006,-0.48572486569657675,-0.02894990567806961
1917-10-01,101,mm,1.438726786516703,1.1582261385843453,0.905854018280766,-0.013074208383669354,0.4731212452129027
1917-11-01,50,mm,-0.12923767258404054,-0.017334780122318826,0.9937067649315562,0.23060756348250785,0.44919311734907086
1917-12-01,18,mm,-1.723029009437258,0.14156636799721672,0.4436820977248433,-0.304949845356251,-0.16074916255423807
1918-01-01,57,mm,0.39587482935268276,-0.9557950951898702,0.3701315404520586,-0.19811894998550494,-0.1395586430041521
1918-02-01,20,mm,-0.8773269374692622,-1.2508201183915282,-0.7736638862313935,-0.17249056689426928,-0.4425363079174627
1918-03-01,25,mm,-1.1014624939517441,-0.999150869017972,-0.5271464165848142,-0.2910389708014126,-0.6909155659202204
1918-04-01,58,mm,0.6858244499218016,-0.8897825427979074,-1.3238344794117682,-0.0911562098558801,-0.7158901636408639
1918-05-01,33,mm,-1.0795235647980919,-1.129245784417641,-1.697603942707033,-0.26234697254154343,-0.9029615556682662
1918-06-01,35,mm,-1.3071051078974887,-1.209808890915431,-1.5851856318154591,-0.679418386950683,-1.3014682904505612
1918-07-01,61,mm,-0.1023440233822871,-1.8292279882723026,-1.9117363593379377,-0.8051216857855529,-1.2925222990115692
1918-08-01,70,mm,0.5927382869077777,-0.6011410556586657,-1.3002255366022726,-1.4754166375538353,-1.2768603087841155
1918-09-01,72,mm,0.6679581420558666,0.6055638803281896,-0.4937839762639678,-0.7415004795350798,-0.8909362198762499
1918-10-01,93,mm,1.2643806149700776,1.2168694380208338,0.028749469884018265,-0.8441787746697723,-0.6178839858995002
1918-11-01,36,mm,-0.9225901263061548,0.7669438599870547,0.15468857269351471,-0.9346109498601213,-0.5278346390754634
1918-12-01,88,mm,0.998448073599554,1.0513005552484735,1.0003679564270818,-0.22217203568747385,-0.41485613679094296
1919-01-01,29,mm,-0.7264427959966708,-0.19007641467738157,0.7473920976469489,-0.48696256840332525,-0.48015083906390904
1919-02-01,38,mm,0.03754136935092067,0.21538979649876172,0.6234100929147535,-0.34077193428419733,-0.32758902995492445
1919-03-01,52,mm,0.0871707725807133,-0.554992975955774,0.393386035646417,-0.05146001711742348,-0.21607986707707766
1919-04-01,44,mm,0.06999814153531259,-0.10010850355458638,-0.2576342723242559,-0.18689805350671876,-0.19203115698642897
1919-05-01,23,mm,-1.694073304255846,-1.041308407941391,-0.5426923840705505,-0.3038753424078067,-0.37817875150627567
1919-06-01,53,mm,-0.521588102136049,-1.375177698447862,-1.381513196105083,-0.1114938389992439,-0.5851047743698944
1919-07-01,72,mm,0.3758404567101517,-1.262669125340996,-0.957854441697782,0.00047974708432059915,-0.6153609693426009
1919-08-01,52,mm,-0.07936156351561818,-0.3449540828913694,-1.035084697844178,-0.15843374418095368,-1.2338540032405847
1919-09-01,45,mm,-0.24872461283944494,-0.18832306619960612,-1.2494787069010327,-0.46378518030724947,-0.874950409090451
1919-10-01,30,mm,-0.685984479450296,-0.685070505855219,-1.2857760264154816,-1.1920290846353097,-1.464297392739315
1919-11-01,106,mm,2.050935264610038,0.4176029677897625,0.034434753650341675,-0.36036733332759024,-0.9735473556163535
1919-12-01,99,mm,1.2628184714402053,1.3581524283648765,0.8071527817301716,-0.273827440821541,-0.3922557771708677
1920-01-01,74,mm,0.901325095786041,2.4195449447391395,0.9506490228786192,0.1770251854176023,-0.20837093184377842
1920-02-01,32,mm,-0.2255579415253974,1.165863748481045,0.9784879646679315,0.11550071996687523,-0.1287007447724631
1920-03-01,16,mm,-1.71001970726071,-0.4811870427788765,0.6651521309544483,-0.24063811377591618,-0.18233028300530357
1920-04-01,51,mm,0.39146372543754626,-1.0030269202066586,1.1296279796553776,-0.167671434593038,-0.24548388027075155
1920-05-01,27,mm,-1.4289515798306365,-1.8275690952596708,-0.13449717520701177,-0.13878653690246578,-0.29500082021034113
1920-06-01,23,mm,-2.010965501363316,-1.939914365935745,-1.6799992409342466,-0.43186682062067827,-0.4098958628296516
1920-07-01,90,mm,1.0634058748766062,-1.4947426944247864,-1.770216045726702,-0.2377691685023811,-0.19841192167664098
1920-08-01,54,mm,0.0023253793679456542,-0.5773861884095088,-1.7152846535878308,-0.21130879878429185,-0.30086003338881123
1920-09-01,80,mm,0.8943351824469072,1.0526657057893967,-0.566465342719446,0.14267647604326256,-0.23406887323939646
1920-10-01,14,mm,-1.6645219081107103,-0.24782777417619165,-1.077337931018704,-0.03411124539581091,-0.8681863110953252
1920-11-01,9,mm,-3.09,-1.2674869230329397,-1.265276595777892,-1.0337932224595319,-1.0428127736156434
1920-12-01,51,mm,-0.09420911930076505,-2.3903780263976815,-0.6223297165682194,-1.628009737424604,-1.381664991086617
1921-01-01,69,mm,0.7613189370509293,-0.8397241949529263,-0.6696901057212273,-1.6047254058428924,-0.9458389948213624
1921-02-01,20,mm,-0.8773269374692622,-0.10889690833105331,-0.9285626035151918,-1.8762752889723744,-1.1078164727937132
1921-03-01,13,mm,-1.9693934860134978,-0.999150869017972,-2.1939220103158834,-1.8250224606169263,-1.337800798710688
1921-04-01,19,mm,-1.4339352041089255,-2.6664819999640827,-2.318062513831663,-2.1354263538379588,-1.5260047212154697
1921-05-01,29,mm,-1.306851419000437,-3.09,-1.901941142691982,-2.2595440417597557,-1.5254798354875585
1921-06-01,40,mm,-1.064965005200624,-2.3707200456949167,-2.3458274242979416,-1.9684293261921826,-1.7103593539226902
1921-07-01,14,mm,-3.09,-3.09,-3.09,-2.8360641173969485,-2.1960984885776247
1921-08-01,37,mm,-0.7729129626683094,-2.766533178308976,-3.09,-3.09,-2.534503417254755
1921-09-01,34,mm,-0.7325962312221477,-2.7819500637230976,-3.09,-3.09,-2.5157577540113643
1921-10-01,20,mm,-1.232253244696258,-1.56771264954469,-3.09,-3.09,-2.6042341514004193
1921-11-01,33,mm,-1.1193989567384106,-1.7166623918892983,-2.9856149626965247,-3.09,-3.09
1921-12-01,42,mm,-0.4378272839692459,-1.6911474184272879,-2.703464358904516,-3.09,-3.09
1922-01-01,69,mm,0.7613189370509293,-0.42503892847668445,-1.3065893574945018,-3.09,-3.09
1922-02-01,43,mm,0.23610296903285974,0.19443895083725482,-0.9600605899068818,-3.09,-3.09
1922-03-01,37,mm,-0.49872160473595134,0.13367773904648242,-0.9535203519286435,-2.8918742266823596,-3.09
1922-04-01,77,mm,1.3848555815419061,0.40920435564789537,-0.026805363874485334,-2.0636259779540813,-2.9227945581481523
1922-05-01,60,mm,0.09775768369070993,0.3564627815214342,0.31134212004125417,-1.8217386566295697,-2.72865210685144
1922-06-01,41,mm,-1.0191282877713244,0.0377789801229713,0.05482840498725203,-1.7421574934239192,-2.7060029833479033
1922-07-01,73,mm,0.4168344808773903,-0.5629065374807587,-0.12881239768823682,-1.0340093241486152,-2.873390756649578
1922-08-01,88,mm,1.1588611992362348,0.19989810383183326,0.33723902705828834,-0.5344471080294605,-2.818745360319887
1922-09-01,88,mm,1.1064861801527894,1.550491037783823,1.1278667829979492,0.028351709681562434,-2.6148655420462354
1922-10-01,43,mm,-0.14221193725976436,0.9782383162082878,0.40975686811446105,0.2566650778108554,-2.3562114407529915
1922-11-01,68,mm,0.6947376428812557,0.7330685426956598,0.5920604164346231,0.5936335896261805,-1.7799517401525942
1922-12-01,71,mm,0.5440691494530001,0.40322607507254077,1.1304169847835972,0.8526651567431708,-1.6752762315572645
1923-01-01,52,mm,0.22856322733224654,0.7112053710131572,0.9950102917504822,0.6648043420596578,-1.6425401874438288
1923-02-01,60,mm,0.8144011076617814,0.7688935463668974,0.932216705778991,0.8595035264655674,-1.375711821479556
1923-03-01,69,mm,0.6265939764405046,0.772705044402347,0.7408531332620159,1.1113545689961066,-0.9029152321573587
1923-04-01,27,mm,-0.8746885213220164,0.38813166706030006,0.6846950115594745,0.6332662985183454,-0.8555252978924297
1923-05-01,82,mm,0.8105760988716116,0.44577530642554253,0.7879047347896121,0.8831840716404985,-0.5039253557053891
1923-06-01,66,mm,-0.06346014357818663,-0.02693796997750018,0.4703311336405154,1.0753534994375675,-0.3519797543498821
1923-07-01,27,mm,-2.120109145531594,-0.5374529556410258,-0.12881239768823682,0.6463475802304562,-0.25619202373260713
1923-08-01,36,mm,-0.825596930973453,-1.5585302547854214,-0.8326624604167457,0.22467182402122382,-0.24436770857128154
1923-09-01,45,mm,-0.24872461283944494,-1.939876247534709,-1.3688346720810705,-0.23620949177336056,-0.15777191148438174
1923-10-01,108,mm,1.5842578290657214,0.4981125535933103,0.028749469884018265,0.4294163269012689,0.4659117049130846
1923-11-01,40,mm,-0.6770827968057422,0.6300818274141562,-0.46788513085277217,0.1525002391974537,0.49774296768543036
1923-12-01,64,mm,0.33615404989769176,0.9631383632687228,-0.30057591718174337,0.062282540772786235,0.6466974370177019
1924-01-01,35,mm,-0.43786589668411524,-0.5598734514439476,0.021119048118450355,-0.10052413463490496,0.41198564107670627
1924-02-01,58,mm,0.7524618075510713,0.25702345815254396,0.5500513901398003,-0.14124527266558135,0.5258417907019434
1924-03-01,31,mm,-0.7795084993054135,-0.43266396257535966,0.393386035646417,-0.5159882081817055,0.4625064916701343
1924-04-01,57,mm,0.6452178567702411,0.17230333915764742,-0.2912212712846326,-0.20616421880589259,0.3116666708430331
1924-05-01,103,mm,1.3819835653876515,0.7271920847169867,0.6037518815264608,-0.006619564150325039,0.6007782722182611
1924-06-01,52,mm,-0.559878353442649,0.7251843544725182,0.18631133206304124,-0.14108060238897635,0.6855971056149377
1924-07-01,94,mm,1.2037096887990297,1.126025392909463,0.8384936101751129,0.4866361973041848,0.8373991669407264
1924-08-01,176,mm,3.09,2.3315599943378342,2.2930565797928653,1.8637203940809086,1.6248137614572378
1924-09-01,80,mm,0.8943351824469072,3.09,3.000971299057271,2.1757828398578174,1.4792981071659141
1924-10-01,50,mm,0.10468991549937842,2.16537950594212,2.2547013853727935,1.6588886008101704,1.4844674439868613
1924-11-01,37,mm,-0.8595186280108423,0.15757794103028425,1.6207769805816996,1.5615090071512736,1.227376163869983
1924-12-01,17,mm,-1.799238535163083,-1.424656765362758,1.3954815417266153,1.145732997466895,0.8696582294439873
1925-01-01,67,mm,0.703472108277278,-1.0744277562553324,1.180448834173818,1.3675660203779336,0.9361104947422191
1925-02-01,32,mm,-0.2255579415253974,-0.6803111531035579,-0.3325233004351857,1.2130836438561687,0.7794773798608999
1925-03-01,51,mm,0.05198101189287942,0.15495927531145504,-0.7920411873450053,1.3376520885835828,0.6285507702468146
1925-04-01,34,mm,-0.45126506940161604,-0.5156334462009214,-1.1309092755689423,1.090961379833292,0.647663594975805
1925-05-01,44,mm,-0.5405684644786332,-0.7586918215186352,-1.049005017344431,0.6202956116477446,0.41836365140100057
1925-06-01,43,mm,-0.9297500703123636,-1.3472268182419382,-0.8232449996346655,0.5178700744605277,0.26294900820900463
1925-07-01,79,mm,0.6553300534222259,-0.7701812586430118,-0.9399999915713209,0.3696426384480644,0.627874746443898
1925-08-01,83,mm,1.0097924739575803,0.26219351762876747,-0.35574255575828095,-0.5344471080294605,1.0994089475863784
1925-09-01,74,mm,0.7260285166632118,1.2959092283152656,-0.0009014453147708764,-0.618365947690657,1.2377880759262225
1925-10-01,68,mm,0.6480950799929553,1.0690125437427476,0.384092182244547,-0.4311513173045167,0.9206282946406824
1925-11-01,68,mm,0.6947376428812557,0.916710496560186,0.7650191123167097,-0.07550959472111748,1.0749378764711397
1925-12-01,74,mm,0.6290494695728551,0.927493197448073,1.3043014566748612,0.4649738779257091,1.1506676642184153
1926-01-01,50,mm,0.15864068779587398,0.7332454685502506,1.0719652630594716,0.2895940686147247,1.194196614105078
1926-02-01,81,mm,1.3967175787976285,1.165863748481045,1.3049256016200061,0.7740559072434613,1.3758755679294374
