Zeit,Wert,Einheit,SPI_1,SPI_3,SPI_6,SPI_12,SPI_24
1884-12-01,103,mm,1.6754368037282932,0.7207106418585346,-0.025438391843374316,-0.7995932219215536,-1.072935776603384
1885-01-01,24,mm,-1.0219486554667072,-0.18570653798110578,-0.5624244734062309,-1.1440573582269125,-1.231732660435931
1885-02-01,41,mm,-0.04104794552426326,0.3499750230331445,-0.466618541614484,-1.02396050593995,-1.0761994832190158
1885-03-01,32,mm,-0.42733517629262313,-1.1677255222493095,-0.3359338791345149,-0.9104940868703156,-1.039578751445844
1885-04-01,27,mm,-0.617415290761753,-0.6973578247208876,-0.7287657511373105,-0.8083764322342739,-0.9129499037982391
1885-05-01,67,mm,0.630122355904116,-0.3008150783526941,0.0001409390508215875,-0.8245489444037947,-0.7088386676883637
1885-06-01,57,mm,-0.2640919245029126,-0.20380666656628627,-0.9146618500219122,-0.5441141005244787,-0.5733472106891985
1885-07-01,53,mm,-0.34678635716485107,-0.27290639090749735,-0.6316145117070413,-0.8627733101127155,-0.9098479291339545
1885-08-01,56,mm,-0.32632051472748896,-0.7648180190986766,-0.8968249705611449,-0.9755233067026609,-0.8705273524601862
1885-09-01,67,mm,0.5449814568343421,-0.23894810822559856,-0.4216916875933151,-0.5674664700075621,-0.8240824411143305
1885-10-01,90,mm,1.617717400373544,0.7751753172462813,0.3289837163744569,-0.2091823270776233,-0.5614681366407034
1885-11-01,48,mm,-0.06206904970046386,0.92545818710742,0.08069767080362879,0.06075664490886302,-0.7229551164076574
1885-12-01,31,mm,-1.33439827912729,0.17837526908679924,-0.1499926918422997,-0.8390615725399387,-1.007895521225795
1886-01-01,65,mm,0.6531779030518162,-0.4371486426402658,0.2900279294434564,-0.2849671322240125,-1.003629302965153
1886-02-01,22,mm,-1.0175957046379227,-0.9796559343113335,0.16388142515210524,-0.4985880363032774,-1.0093944994780162
1886-03-01,36,mm,-0.23865172939196055,-0.4209491158782709,-0.22191527154761545,-0.44791166352891704,-0.8718649675565835
1886-04-01,25,mm,-0.7477918548465774,-1.1833094815647158,-1.2538146433851458,-0.424767161324001,-0.8706686310599895
1886-05-01,46,mm,-0.31143706403344734,-0.8455017428638373,-1.391552466548452,-0.7122572107478028,-1.0474469938219881
1886-06-01,91,mm,0.859575119976338,0.07080527203983547,-0.255322471277886,-0.27311995592609445,-0.6840311617379258
1886-07-01,50,mm,-0.4546273823493631,-0.0403313685770622,-0.7452853340319487,-0.3067014764745035,-0.8720523258695411
1886-08-01,54,mm,-0.39696750041948653,-0.1644602320018751,-0.7115089662937758,-0.3809346754268701,-0.9009640410328916
1886-09-01,40,mm,-0.45741713988729593,-0.8530989079340415,-0.7970728414164117,-0.7617746148748082,-0.8086348105560233
1886-10-01,52,mm,0.11785153928479078,-0.6779470507101812,-0.5168744203663329,-1.3270684916992401,-0.9156251378226865
1886-11-01,46,mm,-0.1444472699079409,-0.42296321693077304,-0.46409267047173935,-1.2591276182867275,-0.7229551164076574
1886-12-01,76,mm,0.794899077015783,0.3177862740864033,-0.537244041102607,-0.7080171354177782,-0.9512263223059838
1887-01-01,5,mm,-2.8698818339153167,-0.942672818978678,-0.9359674960598716,-1.367365013041246,-1.1447656684120426
1887-02-01,11,mm,-1.9172581701490672,-1.8303557983585528,-1.3625282056591643,-1.4898771349647033,-1.293832682373555
1887-03-01,55,mm,0.5031117948810975,-2.0690667456834015,-1.161748556838619,-1.247277988628045,-1.0763301671730088
1887-04-01,23,mm,-0.8843549332031047,-1.0045717542642547,-1.4883099460479623,-1.1426931208348607,-1.0906819037141948
1887-05-01,83,mm,1.222790345739403,0.5728428145564393,-0.796157918225639,-0.8245489444037947,-1.0474469938219881
1887-06-01,25,mm,-1.8805774801594812,-0.739744825368154,-1.8352821759601472,-1.3901579643144724,-1.3056884144483472
1887-07-01,57,mm,-0.20929019478201144,-0.563956554926909,-1.0128155084138946,-1.3856696834194926,-1.2316094868539615
1887-08-01,48,mm,-0.6202831883628587,-1.6193382447749882,-0.9155910995204196,-1.632521795629872,-1.3108613785573073
1887-09-01,66,mm,0.5132529161641406,-0.32961890359071705,-0.8705280506642162,-1.448071688377864,-1.3277576385710192
1887-10-01,47,mm,-0.12921126559189386,-0.3189110133229557,-0.6272833286790805,-1.5840469990049568,-1.7629010045663573
1887-11-01,32,mm,-0.8034156878299867,-0.2639227955633319,-1.3830651072021174,-1.6595239988202022,-1.8298692422244232
1887-12-01,69,mm,0.5341304039073262,-0.43925822393008646,-0.522515030572218,-1.8296826364404675,-1.5451657440168596
1888-01-01,33,mm,-0.5425482229380172,-0.7292767891476103,-0.5927559900245306,-1.2923795871633275,-1.8316834403621773
1888-02-01,41,mm,-0.04104794552426326,-0.2755304230617802,-0.3706705199185393,-0.9167076948133692,-1.5692297449364023
1888-03-01,99,mm,1.7295800124442025,0.7583131863345395,0.3081565985855695,-0.4027700458463052,-1.0469205950215699
1888-04-01,34,mm,-0.2025191821131364,0.9331561163041686,0.27239700490746693,-0.25368494598209557,-0.9695484876344178
1888-05-01,20,mm,-2.0397903374379376,0.38523381537186296,0.03702577731406897,-0.9954344229119017,-1.2352060162645535
1888-06-01,106,mm,1.2668919200788147,0.021824014269819024,0.5194749400903553,-0.06580431794979184,-1.1360478864420567
1888-07-01,121,mm,1.4285992577728135,1.2055206434859036,1.3713837416771595,0.5602140435889699,-0.5586657507773546
1888-08-01,66,mm,0.003358755195548949,1.5061042986097006,1.5923053105348453,0.788768903977814,-0.48089320896404886
1888-09-01,28,mm,-1.0606625991642287,0.41514561650758597,0.37939552183239944,0.4538976848221337,-0.5637686431709175
1888-10-01,64,mm,0.6522808294696685,-0.38885339131516694,0.537709111477493,0.6607080845544584,-0.49798012592045865
1888-11-01,39,mm,-0.4535180385048071,-0.5875535484904608,0.7816378232993829,0.6843730479149372,-0.5300967707272961
1888-12-01,15,mm,-2.6837991114020086,-1.4339953599561304,-0.3194957203161,0.08577040162576594,-1.0241279172228004
1889-01-01,12,mm,-1.9275829363340842,-3.09,-1.7745351536111704,-0.161369798150702,-1.0114325292721835
1889-02-01,62,mm,0.7246103934521321,-1.9388382016429764,-1.5503115250910222,0.0665302251107638,-0.5725229407424602
1889-03-01,39,mm,-0.10634117222828403,-0.6941112683344447,-1.4651256866046465,-0.5959875113942394,-0.6492069298622014
1889-04-01,32,mm,-0.3151660141207226,0.10460329647710967,-1.8673662405210394,-0.5577405271489713,-0.5854917004519244
1889-05-01,70,mm,0.747775741748019,0.09121766209751744,-1.2816770558273356,-0.08473134008490757,-0.7306594337994233
1889-06-01,60,mm,-0.14925211974685318,0.07080527203983547,-0.42754181354216086,-0.48534273628823155,-0.4781408444409611
1889-07-01,93,mm,0.8068839631720682,0.7341401523429419,0.5348689923775432,-0.7981311617994059,-0.1731694490884378
1889-08-01,86,mm,0.5736227967041352,0.641335119235479,0.609223729709004,-0.6681506487769849,0.09088122713467452
1889-09-01,57,mm,0.2122854910920368,0.7350596293104223,0.7391718334519767,-0.36368921796363046,0.04500953036034756
1889-10-01,33,mm,-0.9327938836404621,0.018265917599790276,0.454844204468792,-0.8023413691981091,-0.06097186810469459
1889-11-01,34,mm,-0.698443889640213,-0.7582272998067697,-0.030779470000364385,-0.809991946982918,-0.04048056771337505
1889-12-01,45,mm,-0.5231400674339484,-1.6531879626758716,-0.10823574132493848,-0.45024361888181724,-0.21861093385864003
1890-01-01,77,mm,0.9972443179631967,-0.10410331951272754,-0.05253292949709106,0.30871527585546343,0.03371010078112873
1890-02-01,3,mm,-3.09,-0.77303973220648,-1.02059075674288,-0.34042837038293944,-0.21912828892355213
1890-03-01,30,mm,-0.527817090004192,-0.7792489299886712,-1.6668391119795092,-0.43660796693539583,-0.6705884940008122
1890-04-01,51,mm,0.618204668351837,-1.152912258318424,-0.9864632044874179,-0.20395229158778755,-0.5511499930225254
1890-05-01,58,mm,0.2548963871602764,0.04061270302480047,-0.5744767133353637,-0.3720061875286965,-0.3290977798759913
1890-06-01,52,mm,-0.46495993093634397,0.04636539653866217,-0.49760813869299564,-0.3785989423778471,-0.7211266325214254
1890-07-01,99,mm,0.9493422040373501,0.44357100963783724,-0.37888727404201267,-0.3271000004664355,-0.8418919266402317
1890-08-01,96,mm,0.8261688561324096,0.777015974173382,0.7030348853797083,-0.2682053531395226,-0.6294471396676524
1890-09-01,8,mm,-2.7636846218150497,0.222970548983192,0.20214048521903916,-0.9195937975394608,-0.777790876329764
1890-10-01,71,mm,0.9340251029941282,-0.0036001958622155846,0.2440018229964361,-0.45612053432007565,-0.7616450508523734
1890-11-01,90,mm,1.3031958310879805,0.24511956211154895,0.6797037789156334,0.23413277582218692,-0.339809587991426
1890-12-01,4,mm,-3.09,0.06485723262137845,0.16417778843330857,-0.24799030964545385,-0.42755333431951587
1891-01-01,46,mm,0.010198605422346168,-0.5523026755056567,-0.29543860909341735,-0.582926656511525,-0.23707969469611329
1891-02-01,4,mm,-2.9836566382967153,-3.09,-1.4933721572690641,-0.5671103428370524,-0.6227525358230357
1891-03-01,65,mm,0.82594052180244,-0.6382039298227116,-0.4515683142970317,-0.16890716061824632,-0.4023023097334621
1891-04-01,49,mm,0.5317968250870784,-0.24099204785086123,-0.6320365545258109,-0.17423755129750934,-0.2931299088536744
1891-05-01,33,mm,-1.052894666187723,0.24022002664787123,-1.9435820426332675,-0.4805054413987773,-0.5930614075145785
1891-06-01,110,mm,1.369153318443466,0.7616367624437003,0.10979188112790197,0.14599872550892035,-0.232209742718197
1891-07-01,78,mm,0.4223215024851101,0.6933816536586049,0.2996751925268433,-0.035486000855353854,-0.2956511681943568
1891-08-01,68,mm,0.06517939008874626,0.9262481852560485,0.9637119008233881,-0.36960762665844826,-0.43663658998824384
1891-09-01,20,mm,-1.5746403638142639,-0.4220957984936651,0.10395051537839128,-0.2505866548556606,-0.7086404436833671
1891-10-01,39,mm,-0.5643957906545628,-1.1706875997114536,-0.2854344525196661,-0.6947534752933888,-0.6972920518717932
1891-11-01,16,mm,-1.880733584464024,-2.192978311099617,-0.4938969307876281,-1.6052607758674755,-0.8086510795567341
1891-12-01,71,mm,0.6103410177090212,-1.1533172895962147,-0.9317000585816163,-0.7602582648737106,-0.615806340579399
1892-01-01,45,mm,-0.028224096461293667,-0.789458974147832,-1.1642650796888339,-0.6998030822129521,-0.9180822729956698
1892-02-01,39,mm,-0.12670437016060188,0.033114709318955236,-1.3625282056591643,-0.29567373884212533,-0.5940266596163271
1892-03-01,41,mm,-0.021925087242689774,-0.36813738772662674,-1.0353357784546224,-0.561628304347405,-0.4794017320399607
1892-04-01,25,mm,-0.7477918548465774,-0.5653410511768607,-1.0472689769254204,-0.7555925333173318,-0.6613722944382903
1892-05-01,32,mm,-1.117810564186098,-1.126760002678416,-0.796157918225639,-0.8471619127618213,-0.9065314247072146
1892-06-01,80,mm,0.5321771641248777,-0.5734802499374256,-0.6578441390245494,-1.0291243889750121,-0.7062762919541475
1892-07-01,61,mm,-0.07819022120638751,-0.36840512416083143,-0.6155348575642304,-1.2718455659042776,-0.9477499288165596
1892-08-01,51,mm,-0.5063704150554049,-0.22365218150435723,-0.9344008992165996,-1.6453449946881937,-1.3108613785573073
1892-09-01,85,mm,1.0697616020819753,0.12404312228619027,-0.300175066656474,-0.9328432430586399,-0.7163069367827318
1892-10-01,53,mm,0.16533546899842436,0.29527558075416394,-0.07538326590365232,-0.7888401826605328,-0.8993401233341859
1892-11-01,35,mm,-0.6475599098713611,0.32517795946587436,-0.0027577089602461606,-0.5000007112763908,-1.3017136738840893
1892-12-01,44,mm,-0.5747611980124563,-0.9506923585121503,-0.37690616642026414,-0.8654484994463449,-0.9997862095352769
1893-01-01,46,mm,0.010198605422346168,-1.0051077162431943,-0.3099980817516727,-0.7705609534609829,-1.0426894836805367
1893-02-01,81,mm,1.2811570647335586,0.42076576053085796,0.4662733855246092,-0.2845146791897024,-0.4158803003109761
1893-03-01,22,mm,-0.9842350499647244,0.22540704985387658,-0.432181143360238,-0.4932493225090392,-0.6848623846398488
1893-04-01,0,mm,,,,,
1893-05-01,20,mm,-2.0397903374379376,,,,
1893-06-01,23,mm,-2.0236030423348965,,,,
1893-07-01,68,mm,0.13794523993509974,-2.090638088772966,,,
1893-08-01,36,mm,-1.1329347582094635,-1.6976058565275598,,,
1893-09-01,61,mm,0.34966729721394396,-0.4408162868062986,,,
1893-10-01,69,mm,0.8554491162898247,-0.20426301020983315,-1.4490214170181595,,
1893-11-01,72,mm,0.7842302038805387,0.8719191932237997,-0.5238226247923501,,
1893-12-01,25,mm,-1.7630778874922575,0.09340714108314205,-0.348142703581959,,
1894-01-01,42,mm,-0.1470676588500076,-0.5814373192521601,-0.44245691279844906,,
1894-02-01,41,mm,-0.04104794552426326,-1.2898891931101724,-0.02992304512492959,,
1894-03-01,19,mm,-1.1859686337576112,-1.0143167614731115,-0.6879334857559188,,
1894-04-01,47,mm,0.44310008020078584,-0.513733006024408,-0.8663811409161416,-1.4330922274599225,
1894-05-01,30,mm,-1.2520224344322566,-1.1916494520242855,-1.8721852142235373,-1.4423758583824757,
1894-06-01,83,mm,0.6242499735597441,0.021824014269819024,-0.6578441390245494,-0.6330141772411367,
1894-07-01,62,mm,-0.04632717788584724,-0.3204723960039879,-0.5516038316265814,-0.7232825708194486,
1894-08-01,109,mm,1.130100903765579,0.8933866043469477,0.12481813748720318,0.008517346645120376,
1894-09-01,83,mm,1.015251481870048,0.9946970376414005,0.9814201169471474,0.28753971263132555,
1894-10-01,95,mm,1.78193867979966,2.062467058386939,1.2872897013207378,0.6005063974560013,
1894-11-01,22,mm,-1.4118968609509932,0.8359368342595737,1.1529914478656687,-0.021044801791290785,
1894-12-01,39,mm,-0.8457004135686599,-0.19744740174267608,0.7057387236721013,0.15870877240202844,
1895-01-01,52,mm,0.2297009621244361,-1.3948211528943075,0.8437634229028326,0.24431947214265964,
1895-02-01,13,mm,-1.7153646354200545,-1.4195152745824344,-0.12120401595091707,-0.06376362935823969,
1895-03-01,50,mm,0.32706788600095593,-0.6382039298227116,-0.6281846767215419,0.2733998725070532,
1895-04-01,46,mm,0.39784298927448647,-0.4627761721246897,-1.3594185792259443,0.23236533341189836,-0.8005154723662906
1895-05-01,56,mm,0.16634798708591755,0.361330030210767,-0.7350646915863421,0.486793789847966,-0.6002681245970726
1895-06-01,74,mm,0.34097116185604825,0.40288617979737934,-0.15392882580217035,0.37971953955025056,-0.232209742718197
1895-07-01,69,mm,0.16758641758777973,0.22803824364196984,-0.1502498959621712,0.48532618204755856,-0.18034443920279988
1895-08-01,41,mm,-0.9066837911794614,-0.3845965464388267,-0.11072785465691554,-0.21228586702036387,-0.15234814936027713
1895-09-01,7,mm,-2.91627012613427,-1.448909718232437,-1.0382410155235762,-1.2146799973269014,-0.5410301416174528
1895-10-01,56,mm,0.30430347537725855,-1.8403922167361726,-1.0017317788242863,-1.8321171478372633,-0.673232071958736
1895-11-01,53,mm,0.134237662735001,-0.9615316479807399,-0.972243790593294,-1.2853605374227597,-0.7930312693269123
1895-12-01,106,mm,1.7636685501956761,1.3718891897188512,-0.3338047290436362,-0.45024361888181724,-0.1725773870661039
1896-01-01,31,mm,-0.6403198928133713,0.7551724105132207,-0.607973803288827,-0.65289604610262,-0.3260110539085143
1896-02-01,4,mm,-2.9836566382967153,-0.3286431566518936,-0.8819305214850554,-0.7520820208273524,-0.5582064216706486
1896-03-01,76,mm,1.145754269635058,-0.7506958983628274,0.3962867888285294,-0.44791166352891704,-0.12566664029162816
1896-04-01,39,mm,0.0618612092217219,-0.2170632394679909,0.2894483059612697,-0.4756860707086032,-0.19268997747912547
1896-05-01,15,mm,-2.547340730316837,-0.19334078462279092,-0.4366293761632546,-0.9954344229119017,-0.3290977798759913
1896-06-01,49,mm,-0.591879597425035,-1.5931945765967952,-1.582315373493492,-1.1126910380870783,-0.5733472106891985
1896-07-01,119,mm,1.3874610763596207,-0.1323373968622013,-0.2407887526668151,-0.6279267260894474,-0.11590219732862599
1896-08-01,67,mm,0.034423735006554455,0.5723706804457809,0.37032532732338214,-0.414988855538394,-0.42927420317356996
1896-09-01,77,mm,0.8464491646777549,1.1200237865070788,0.2346309473467708,0.4065954413515459,-0.4654989945947881
1896-10-01,74,mm,1.0492370667011346,0.8706097120295502,0.4825569871414909,0.6246207825309263,-0.6572138878946059
1896-11-01,41,mm,-0.3615958233996734,0.6896003565932411,0.8195360405041981,0.43885794021883934,-0.4841967496885886
1896-12-01,61,mm,0.2137983264715577,0.37280560897840137,1.0586057722234843,-0.07377881936416891,-0.31884372494602986
1897-01-01,25,mm,-0.9629931734704471,-0.942672818978678,0.1276641915815271,-0.1390492737502231,-0.588612999740864
1897-02-01,84,mm,1.3610917756201055,0.3972609241944007,0.7158767099493041,0.7057765421035848,-0.04584527845307014
1897-03-01,62,mm,0.7327141640960952,0.7158409076038691,0.7569572104867276,0.5654304007209449,0.06462297153421344
1897-04-01,83,mm,1.7775728051585409,1.8641225074537653,1.0527963878900584,0.9012786472335372,0.2853494711896262
1897-05-01,54,mm,0.07566683873606346,1.3890541052199294,1.2834088023591859,1.3089852240205135,0.26533788454330925
1897-06-01,100,mm,1.1087403365706159,1.675668702983656,1.5940917782110067,1.5957607826529183,0.46018024570684835
1897-07-01,65,mm,0.04723516486008436,0.6523793561616795,1.6939855417553094,1.2542469527395501,0.47858359455870214
1897-08-01,69,mm,0.09563366133783838,0.5550087382528014,1.4066184876367782,1.3936594422024695,0.6677934384382997
1897-09-01,50,mm,-0.04449917115940833,-0.09741135143973617,1.0854658446070964,1.2761714801683555,0.9947888785219032
1897-10-01,14,mm,-2.5634770210597595,-1.0099483857256353,-0.2248512918786848,0.6005063974560013,0.7406004957828893
1897-11-01,22,mm,-1.4118968609509932,-1.8237480303190385,-0.6600263645356782,0.33693968659568785,0.497630194491404
1897-12-01,24,mm,-1.8414806725751343,-3.09,-1.7278491154372273,-0.0861392976686477,-0.09617028109285444
1898-01-01,17,mm,-1.4936550797566628,-3.09,-2.312104605035925,-0.17254740739065416,-0.27406724837264596
1898-02-01,83,mm,1.3346513776347115,-0.8020656791741001,-1.7440566755058857,-0.18460909719505086,0.29426293755275584
1898-03-01,48,mm,0.2533853205065054,0.20200604734370695,-1.9920666469145605,-0.3354203901653227,0.13193682837695164
1898-04-01,44,mm,0.305400777379416,0.9516719552961703,-1.0269426248865317,-0.7031117821463633,0.14310936136326194
1898-05-01,82,mm,1.1880392051651603,0.8650218309859516,0.07374476719877186,-0.4696026791325631,0.5797292978762663
1898-06-01,93,mm,0.9162811455643287,1.3249004987261466,1.0244487963062314,-0.45610308522659254,0.8971580977523043
1898-07-01,95,mm,0.8550155656832068,1.6299504267089118,1.65877601620849,-0.1651173678993678,0.7835606800270687
1898-08-01,58,mm,-0.25737092700822073,0.7602154970480738,1.2172470834665408,-0.3244202486693103,0.7222016690670497
1898-09-01,18,mm,-1.7259359884136138,-0.32961890359071705,0.6156316835835803,-0.7617746148748082,0.34000018764628065
1898-10-01,43,mm,-0.33992809645839855,-1.3933298741928133,0.31488067709366174,-0.4167987943368903,0.12250399775107026
1898-11-01,16,mm,-1.880733584464024,-2.1231208715384207,-0.614341417287471,-0.4633711146254244,-0.06271731244174593
1898-12-01,31,mm,-1.33439827912729,-2.534333504291748,-1.4345399203021958,-0.38666964818204486,-0.28793045651673005
1899-01-01,52,mm,0.2297009621244361,-1.8873224103326096,-1.8856288809252941,0.03787770069363848,-0.15604140762607197
1899-02-01,17,mm,-1.3721412937006214,-1.5526291422611331,-2.4326957941246117,-0.7055275150153103,-0.6083818293080603
1899-03-01,22,mm,-0.9842350499647244,-1.359188571706691,-2.6646874052163585,-1.0055742470272497,-0.8573838760686844
1899-04-01,76,mm,1.552110826125927,-0.31360892796658174,-1.5318175641535485,-0.5680485739445315,-0.8988402565160295
1899-05-01,66,mm,0.5901383059700382,0.6416082761873125,-0.5744767133353637,-0.8132619613271643,-0.8770564143746055
1899-06-01,25,mm,-1.8805774801594812,0.19151971693889194,-0.7302536048387692,-1.4010162397923704,-1.4618181673620863
1899-07-01,68,mm,0.13794523993509974,-0.7148628698570809,-0.680089986418641,-1.7960284164144464,-1.395457178023342
1899-08-01,12,mm,-2.752110852874564,-2.31513832032078,-1.3399884577338574,-2.64512188819284,-1.8723420891803384
1899-09-01,81,mm,0.9598876838558462,-0.5164756194726412,-0.4042260089482609,-1.9881537789740487,-1.6358571148832455
1899-10-01,15,mm,-2.446057967158499,-1.7170154412787983,-1.628685378467816,-2.5006462734384747,-1.7111356614706246
1899-11-01,26,mm,-1.1488098046153499,-0.8081928471532974,-2.249973258385385,-2.1752475288857993,-1.6128324983349527
1899-12-01,26,mm,-1.686889750891758,-3.09,-2.017059045980232,-2.345119404700373,-1.6296697827356958
1900-01-01,107,mm,1.7283481949570951,-0.023543548916389344,-1.0328099073809156,-1.3924849094150495,-0.9335971345599957
1900-02-01,48,mm,0.23829663185438665,0.6509658516392707,-0.13653434515010654,-1.0000283135056143,-1.1283974022280874
1900-03-01,9,mm,-2.0987750223118318,0.564562538077038,-1.4651256866046465,-1.149895871730296,-1.3742249146995846
1900-04-01,19,mm,-1.177950416546389,-1.4035599375864687,-1.0880971208595196,-1.6748988550067543,-1.5354117236320755
1900-05-01,54,mm,0.07566683873606346,-1.674290573366615,-0.5943692358143895,-1.9750618024724653,-1.855106153506231
1900-06-01,61,mm,-0.11183494647318683,-0.6559818842958662,-0.03738911013931451,-1.3253048486441936,-2.1470786852282875
1900-07-01,107,mm,1.1308552132232903,0.7137911382664955,-0.30181994082688784,-0.9605970946115865,-2.0061991269403388
1900-08-01,85,mm,0.5473306369912214,0.8768921738110804,-0.12780143584940715,-0.23461847238677255,-1.806943623810738
1900-09-01,10,mm,-2.498185928410087,0.2066190314175037,-0.26577005622487326,-1.1739888048105493,-1.8925452734449335
1900-10-01,86,mm,1.4821055780879784,0.12637058342429858,0.5101783592699574,-0.273687518558135,-1.6167229420573879
1900-11-01,39,mm,-0.4535180385048071,-0.4927930123467894,0.3123765023898976,-0.1034289028352857,-1.3666289129339484
1900-12-01,62,mm,0.2553069651340246,0.6682385576515896,0.4398037728662828,0.3391776394690997,-1.138273210676523
1901-01-01,26,mm,-0.9056852562105685,-0.942672818978678,-0.3980154797174531,-0.6061980346499554,-1.3832606474615614
1901-02-01,54,mm,0.45683036806953176,-0.3020239111212719,-0.5476305386655493,-0.5327928216974999,-1.0168003672660348
1901-03-01,57,mm,0.5705750550494534,-0.0626503312216733,0.3611431230264546,0.005874001951905516,-0.7206157392221585
1901-04-01,42,mm,0.21022556857610222,0.5270984673602532,-0.2208069271217872,0.2228805336727933,-0.9553747477195397
1901-05-01,21,mm,-1.9497229253587671,-0.4664221591493229,-0.6143127709055052,-0.12678375410098186,-1.3644506612760101
1901-06-01,40,mm,-1.008038360210461,-1.5931945765967952,-1.0658532660194342,-0.2826577152134246,-1.2669428204872744
